SDE_ID,CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_GRO,NONRES_SUB,NONRES_TYP,BLDG_NAME,BLDG_DESC,PERMIT_TYP,PERMIT_VAL,SQF,ADDRESS,ZIP_CODE,PIN,community_,geometry
6700,139,52594,02396284,13902396284,Prior Lake,2006,P,SCH,Schools,Edgewood Early Learning Center,Early learning center,N,5152000.0,0.0,5304 Westwood Dr SE,55372,259360010,Emerging Suburban Edge,POINT (467296.13239999954 4951830.5858)
5712,139,52594,02396284,13902396284,Prior Lake,2005,P,SCH,Schools,Westwood School,School gymnasium addn,A,149000.0,0.0,5370 Westwood Dr,55372,259360010,Emerging Suburban Edge,POINT (467190.9748999998 4951717.296499999)
8519,163,71428,02397369,16302397369,Woodbury,2008,P,SCH,Schools,Michael Frome Academy,Elementary school,N,375000.0,4160.0,8500 Woodbury Crossing,,,Suburban Edge,POINT (505202.21109999996 4973324.9964000005)
4795,163,21770,02394789,16302394789,Forest Lake,2004,C,COS,Eating and Drinking Establishments,The Laker Bar,Restaurant,A,810000.0,0.0,131 Lake St N,55025,0803221120143,Emerging Suburban Edge,POINT (501242.76690000016 5014151.578199999)
7358,053,40166,02395838,05302395838,Maple Grove,2007,C,COS,Eating and Drinking Establishments,Pittsburgh Blue,Restaurant,N,806558.0,9418.0,11900 Main St N,55369,,Suburban Edge,POINT (465998.69319999963 4993221.6916000005)
4454,053,40166,02395838,05302395838,Maple Grove,2004,C,COS,Eating and Drinking Establishments,McDonalds,"Restaurant, fast food",N,345499.0,4305.0,6255 Sycamore Ln N,55369,,Suburban Edge,POINT (465062.32930000033 4990509.8026)
3475,053,51730,02396242,05302396242,Plymouth,2003,C,COS,Eating and Drinking Establishments,Red Robin,Restaurant,N,965000.0,7495.0,2669 Campus Dr,55441,2211822430024,Suburban Edge,POINT (464567.4829000002 4984005.843800001)
9236,053,57220,02396500,05302396500,St. Louis Park,2009,C,COS,Eating and Drinking Establishments,Ringos,Restaurant,N,1310000.0,5901.0,5331 16th St W,55416,30-029-24-33-0031,Urban Center,POINT (472614.74679999985 4979437.1391)
3521,123,20420,02394738,12302394738,Falcon Heights,2003,C,COS,Eating and Drinking Establishments,Dino's Gyros,Restaurant,N,525000.0,3230.0,1700 Snelling Av N,55113,,Urban,POINT (486918.34520000033 4982135.502599999)
5607,123,40382,02395846,12302395846,Maplewood,2005,C,COS,Eating and Drinking Establishments,TGI Friday's,Restaurant,N,1200000.0,5756.0,3087 White Bear Av N,55109,,Urban,POINT (498533.5537999999 4986831.3192)
7489,123,40382,02395846,12302395846,Maplewood,2007,C,COS,Eating and Drinking Establishments,Little Caesars Pizza,Restaurant,A,400000.0,1607.0,1688 White Bear Av N,55109,14922330021,Urban,POINT (498069.6457000002 4982104.010600001)
5630,123,56680,02396471,12302396471,St. Anthony,2005,C,COS,Eating and Drinking Establishments,Cabina,Restaurant,N,165000.0,2629.0,"2700 39th Av, #102",55421,313023340032,Urban,POINT (482601.1783999996 4987335.426200001)
6648,123,58000,02396511,12302396511,St. Paul,2006,C,COS,Eating and Drinking Establishments,Taco Bell,Restaurant; fast food,N,900000.0,0.0,1940 Suburban Av,55119,,Urban Center,POINT (498546.5536000002 4977338.9932)
3641,123,69970,02397299,12302397299,White Bear Lake,2003,C,COS,Eating and Drinking Establishments,Rudy's Red Eye Grill,Restaurant,A,325000.0,0.0,4940 Hwy 61,55110,,Suburban,POINT (499536.5865000002 4993007.231799999)
6681,139,18656,02394657,13902394657,Elko,2006,C,COS,Eating and Drinking Establishments,Elko Speedway,Bar/restaurant,A,977211.0,0.0,26350 France Av,55020,219270040,Rural Centers,POINT (473634.0772000002 4935090.881100001)
5775,163,21770,02394789,16302394789,Forest Lake,2005,C,COS,Eating and Drinking Establishments,The Laker Bar,Restaurant,A,810000.0,0.0,131 Lake St N,55025,0803221120143,Emerging Suburban Edge,POINT (501242.76690000016 5014151.578199999)
7619,163,21770,02394789,16302394789,Forest Lake,2007,C,COS,Eating and Drinking Establishments,Lake House,Restaurant,N,765000.0,7996.0,8241 North Shore Tr N,55025,1003221420021,Emerging Suburban Edge,POINT (504779.58609999996 5013205.137)
4836,163,47914,02395285,16302395285,Oak Park Heights,2004,C,COS,Eating and Drinking Establishments,KFC/A&W,"Restaurant, fast food",N,549000.0,3446.0,5920 Neil Ave N,55082,52920110018,Suburban,POINT (512022.0831000004 4986705.0714)
8483,163,39428,02395818,16302395818,Mahtomedi,2008,C,COS,Eating and Drinking Establishments,Betty's Pies,Restaurant; tenant finish,N,400000.0,7021.0,700 Wildwood Rd,55115,,Suburban,POINT (501623.3097000001 4988466.3390999995)
4648,123,40382,02395846,12302395846,Maplewood,2004,P,TRS,Transit,Metro Transit Center,Parking,N,773862.0,750.0,1793 Beam Ave,55109,,Urban,POINT (498051.1003999999 4986192.748199999)
9278,123,55852,02396435,12302396435,Roseville,2009,P,TRS,Transit,Metro Transit Park and Ride,Parking ramp,N,6500000.0,145000.0,2000 Iona Ln,55113,042923330014,Urban,POINT (485377.4331 4985617.7478)
5428,053,18188,02394621,05302394621,Edina,2005,C,COS,Eating and Drinking Establishments,Kozy,Restaurant,A,1500000.0,0.0,3220 Galleria,55424,,Urban,POINT (474437.5207000002 4969317.412900001)
4518,053,43000,02395345,05302395345,Minneapolis,2004,C,COS,Eating and Drinking Establishments,Rainbow Rooster,Bar/restaurant,A,275000.0,5600.0,501 Washington Ave S,55415,,Urban Center,POINT (479403.57079999987 4980582.9684999995)
4519,053,43000,02395345,05302395345,Minneapolis,2004,C,COS,Eating and Drinking Establishments,Tryg's Restaurant and Bar,Restaurant,N,2424193.0,0.0,3118 Lake St W,55416,,Urban Center,POINT (474795.54449999984 4977378.880000001)
4513,053,43000,02395345,05302395345,Minneapolis,2004,C,COS,Eating and Drinking Establishments,Burrito Loco,Restaurant,A,102000.0,1200.0,1400 Lagoon Ave,55408,,Urban Center,POINT (476545.73369999975 4977373.239700001)
6474,053,43000,02395345,05302395345,Minneapolis,2006,C,COS,Eating and Drinking Establishments,Level Five,"Restaurant, buildout 1st floor",A,2000000.0,0.0,806 2nd St S,55415,,Urban Center,POINT (479800.7511 4980547.123299999)
7407,053,43000,02395345,05302395345,Minneapolis,2007,C,COS,Eating and Drinking Establishments,Spill The Wine,Restaurant/lounge/wine shop,N,296900.0,0.0,1101 Washington Av S,,,Urban Center,POINT (480036.6051000003 4980202.726)
6490,053,43000,02395345,05302395345,Minneapolis,2006,C,COS,Eating and Drinking Establishments,Ritazza Café,Restaurant; buildout @ Allina Commons,A,119500.0,0.0,2925 Chicago Av,55407,,Urban Center,POINT (479282.13960000034 4977311.122099999)
7414,053,43252,02395350,05302395350,Minnetonka,2007,C,COS,Eating and Drinking Establishments,Minnetonka Crossing,Restaurants,N,415270.0,3100.0,6001 Shady Oak Rd,55343,3611722330016,Suburban,POINT (466840.73280000035 4971366.7502)
3601,123,58000,02396511,12302396511,St. Paul,2003,P,SCH,Schools,Hamline University,School-Klas Center,N,5200000.0,0.0,1536 Hewitt Av,55104,,Urban Center,POINT (486966.25129999965 4979160.589)
9307,123,58000,02396511,12302396511,St. Paul,2009,P,SCH,Schools,College of St Thomas,Institutional,N,20900000.0,0.0,2115 Summit Ave 55105,55105,052823140003,Urban Center,POINT (484846.86760000046 4976731.425100001)
3022,003,06382,02394183,00302394183,Blaine,2003,C,COS,Eating and Drinking Establishments,Arby's,Fast food restaurant,N,620000.0,4002.0,10320 Baltimore St NE,55449,T003508,Suburban Edge,POINT (481599.48599999957 5000497.757999999)
5211,037,08794,02393472,03702393472,Burnsville,2005,C,COS,Arts Entertainment and Recreation,Midwest Volleyball,Recreation,N,7775667.0,91636.0,14050 Judicial Rd,55306,021205102302,Suburban,POINT (475082.22360000014 4955029.8796999995)
5208,037,08794,02393472,03702393472,Burnsville,2005,C,COS,Arts Entertainment and Recreation,Burnsville Pistol Range,Shooting range,A,634977.0,6650.0,14300 Ewing Av,55306,029033004000,Suburban,POINT (474025.5245000003 4954602.978700001)
7219,037,27530,02394320,03702394320,Hastings,2007,C,COS,Arts Entertainment and Recreation,YMCA,Recreational,N,6137000.0,35435.0,85 Pleasant Dr,55033,,Emerging Suburban Edge,POINT (509759.14169999957 4954895.273)
4318,037,41696,02395097,03702395097,Mendota Heights,2004,C,COS,Arts Entertainment and Recreation,Somerset Country Club,Maintenance shop,N,390000.0,4500.0,1416 Dodd Rd,55118,270380001054,Suburban,POINT (491134.1557 4972138.9936999995)
6271,037,35180,02395614,03702395614,Lakeville,2006,C,COS,Arts Entertainment and Recreation,Life Time Fitness,Fitness center,N,17000000.0,224089.0,18425 Dodd Blvd,55044,224178003001,Suburban Edge,POINT (480033.68759999983 4947771.507200001)
4373,053,07966,02393429,05302393429,Brooklyn Park,2004,C,COS,Arts Entertainment and Recreation,Brooklyn Exc. 9 Clubhouse,Clubhouse building,N,112288.0,1936.0,8440 Regent Ave N,55443,2111921110003,Suburban,POINT (472846.4790000003 4994968.5867)
3815,163,71428,02397369,16302397369,Woodbury,2003,C,RET,Grocery,Target,Target,A,5000000.0,141552.0,7200 Valley Creek Plaza,55125,,Suburban Edge,POINT (503181.25490000006 4974766.136)
9023,003,13114,02393628,00302393628,Coon Rapids,2009,P,SCH,Schools,Anoka Ramsey Community College,Fine Arts building,N,3148800.0,30810.0,11200 Mississippi Blvd,55433,17-31-24-41-0001,Suburban,POINT (472429.60390000045 5002340.0276999995)
6026,003,06382,02394183,00302394183,Blaine,2006,P,SCH,Schools,Minn. School of Business,School,N,2400000.0,46800.0,3680 Pheasant Ridge Dr NE,55449,233123430006,Suburban Edge,POINT (486633.6158999996 5000311.0626)
6072,003,22814,02394826,00302394826,Fridley,2006,P,SCH,Schools,Islamic School,School,A,1800000.0,19185.0,1401 Gardena Av,55432,243024120078,Urban,POINT (481513.49710000027 4991401.027899999)
9028,003,22814,02394826,00302394826,Fridley,2009,P,SCH,Schools,The Diocese of St. Paul,School,A,4728700.0,41295.0,1350 Gardena,55432,243024130013,Urban,POINT (481486.8417999996 4991124.193299999)
6105,003,61996,02395934,00302395934,Spring Lake Park,2006,P,SCH,Schools,IDS #16,Elementary classrm addns,A,1850000.0,26000.0,8301 Terrace Rd,55432,,Suburban,POINT (479763.23450000025 4996097.331499999)
7097,003,56950,02396487,00302396487,St. Francis,2007,P,SCH,Schools,St. Francis High School,School; 18 classrooms,A,4900000.0,0.0,3325 Bridge St,,,Rural Centers,POINT (472635.13960000034 5026290.778999999)
8057,019,10918,02393799,01902393799,Chanhassen,2008,P,SCH,Schools,Chanhassen High School,School,N,60000000.0,0.0,2200 Lyman Blvd,55317,250220100,Emerging Suburban Edge,POINT (454631.5549999997 4965826.149700001)
7344,053,30140,02394417,05302394417,Hopkins,2007,C,COS,Arts Entertainment and Recreation,Greenfield Apartments,Community building,A,185000.0,0.0,920 Feltl Ct E,,2511722330006,Urban Center,POINT (466751.91860000044 4972935.793199999)
7585,139,58738,02396543,13902396543,Savage,2007,C,RET,Grocery,Asian Direct,Grocery store,N,1500000.0,19734.0,4215 Highway 13,,2640300405,Suburban,POINT (473633.4539999999 4958367.6154)
5464,053,40166,02395838,05302395838,Maple Grove,2005,P,REL,Religious,United Methodist,Church,A,694822.0,10584.0,15051 Weaver Lake Rd N,55311,2111922420069,Suburban Edge,POINT (462914.1297000004 4994384.568399999)
8508,163,71428,02397369,16302397369,Woodbury,2008,C,OFF,Medical Facilities,Associated Eye Care,Medical ofc finish,N,700000.0,0.0,1625 Radio Dr Ste #310,,,Suburban Edge,POINT (505322.1199000003 4974582.3925)
8506,163,71428,02397369,16302397369,Woodbury,2008,C,OFF,Medical Facilities,Advancements in Dermatology,Office; finish.  In Tamarack Hills.,N,205000.0,0.0,779 Bielenberg Dr Ste #108,,,Suburban Edge,POINT (503665.7829 4975991.8465)
3793,163,71428,02397369,16302397369,Woodbury,2003,C,OFF,Medical Facilities,RJ Ryan Construction,Sona Laser suite 300,A,116000.0,2730.0,2101 Woodwinds Dr,55125,,Suburban Edge,POINT (501578.08829999994 4973801.1877)
5149,019,10972,02393809,01902393809,Chaska,2005,P,HNH,Medical Facilities,Auburn Manor Memory Care Center,Nursing care facility,A,790000.0,3100.0,501 Oak St,55318,,Suburban Edge,POINT (452628.2061999999 4959673.864)
6788,163,34244,02395589,16302395589,Lake Elmo,2006,P,REL,Religious,Rock Point Church,Church,N,12500000.0,54000.0,5825 Kelvin Av,55042,,Emerging Suburban Edge,POINT (508216.57770000026 4986588.3046)
8480,163,34622,02395609,16302395609,Lakeland,2008,P,REL,Religious,St Croix Valley United  Methodist,Church addition/remodel,A,2000000.0,4881.0,16700 7th St S,55043,0202820420026,Rural Residential,POINT (518178.4562999997 4976340.9484)
3478,053,51730,02396242,05302396242,Plymouth,2003,P,REL,Religious,Ascension Lutheran Church,Church,A,385000.0,3521.0,15870 46th Av N,55447,0911822330089,Suburban Edge,POINT (462093.3671000004 4987397.1841)
3551,123,45430,02395187,12302395187,New Brighton,2003,P,REL,Religious,United Theological Seminary,Chapel,A,3000000.0,5197.0,3000 5th St. NW,55112,,Urban,POINT (482199.51609999966 4989445.8489)
3550,123,45430,02395187,12302395187,New Brighton,2003,P,REL,Religious,Faith Christian Reform Church,Church,A,120000.0,0.0,1600 Silver Lake Rd,55112,,Urban,POINT (482729.31799999997 4991389.9036)
8352,123,40382,02395846,12302395846,Maplewood,2008,P,REL,Religious,St Paul Monastery,Monastery,N,10000000.0,47580.0,2675 Benet Rd,55109,,Urban,POINT (500978.96750000026 4982426.339299999)
6616,123,58000,02396511,12302396511,St. Paul,2006,P,REL,Religious,Church of the Maternity,Church,A,3616000.0,13600.0,1414 Dale St N,55117,,Urban Center,POINT (490072.04000000004 4981165.207)
6640,123,58000,02396511,12302396511,St. Paul,2006,P,REL,Religious,Shiloh Missionary Baptist Church,Church,N,1447000.0,34000.0,501 Lawson Av W,55117,,Urban Center,POINT (490327.7681999998 4979856.015699999)
3645,123,69970,02397299,12302397299,White Bear Lake,2003,P,REL,Religious,Redeemer Church,Church,A,918204.0,5690.0,3770 Bellaire Av,55110,,Suburban,POINT (500506.5547000002 4989084.170600001)
5512,053,43000,02395345,05302395345,Minneapolis,2005,P,HNH,Medical Facilities,Skyway,Skyway,N,2012665.0,0.0,2701 Elliot Av,55407,,Urban Center,POINT (479430.9974999996 4977789.7991)
8261,053,43000,02395345,05302395345,Minneapolis,2008,P,HNH,Medical Facilities,Fairview Hospital,Hospital expansion/renovation,A,107303646.0,227000.0,2450 Riverside Av,,,Urban Center,POINT (481313.30200000014 4979231.890699999)
5185,037,01900,02393967,03702393967,Apple Valley,2005,P,REL,Religious,Hope Alliance Church,Church,A,625000.0,5400.0,7477 145th St W,55124,,Suburban,POINT (482880.1012000004 4954086.6632)
6180,037,01900,02393967,03702393967,Apple Valley,2006,P,REL,Religious,Shepherd of the Valley Church,Church,A,907000.0,13000.0,12650 Johnny Cake Ridge Rd,55124,,Suburban,POINT (485328.18709999975 4956829.8749)
4311,037,35180,02395614,03702395614,Lakeville,2004,P,REL,Religious,Bethlehem Evangelical Lutheran Church,Church,N,1150000.0,7761.0,20270 Iberia Ave,55044,225600011501,Suburban Edge,POINT (480412.3234000001 4944732.5605)
4364,053,06616,02394198,05302394198,Bloomington,2004,P,REL,Religious,Nativity Catholic Church,Church,A,4000000.0,0.0,9900 Lyndale Ave S,55420,,Urban,POINT (477092.5577999996 4963341.0667)
9151,053,06616,02394198,05302394198,Bloomington,2009,P,REL,Religious,Cedar Valley Church,Religious,A,5770000.0,157548.0,8600 Bloomington Ave S,55425,1102724120093,Urban,POINT (479907.69680000003 4965962.002800001)
5452,053,30140,02394417,05302394417,Hopkins,2005,P,REL,Religious,Gethsemane Lutheran,Chuch addition + remodel,A,1200000.0,0.0,715 Minnetonka Mills Rd,55343,2411722120006,Urban Center,POINT (467786.35610000044 4975512.204600001)
4410,053,18116,02394614,05302394614,Eden Prairie,2004,P,REL,Religious,Wooddale Church,Church,A,3600000.0,0.0,6630 Shady Oak,55344,,Suburban,POINT (467084.8113000002 4969838.624299999)
4427,053,24308,02394924,05302394924,Golden Valley,2004,P,REL,Religious,Calvary Lutheran Church,Church-Bldg #1 Church & Music Room,A,7500000.0,28823.0,7520 Golden Valley Rd,55427,,Urban,POINT (470358.9740000004 4981606.1569)
5079,003,22814,02394826,00302394826,Fridley,2005,C,RET,Grocery,Target,Retail,N,8124984.0,100000.0,755 53rd Av,55421,,Urban,POINT (480230.20469999965 4990314.6592999995)
3462,053,45628,02395201,05302395201,New Hope,2003,P,REL,Religious,St. Joseph Church,Church,A,3700000.0,0.0,8701 36th Av N,55427,,Urban,POINT (469144.13609999977 4985329.580800001)
4592,053,51730,02396242,05302396242,Plymouth,2004,P,SCH,Schools,Wayzata Public Schools,School,N,1263000.0,65076.0,305 Vicksburg Ln,55447,3211822440001,Suburban Edge,POINT (461942.94299999997 4981038.414799999)
12578,139,59350,02395854,13902395854,Shakopee,2015,C,COS,Arts Entertainment and Recreation,Starters Sports Training,Batting cages,N,300000.0,0.0,1698 Vierling Dr E,,,Suburban Edge,POINT (460280.5465000002 4958587.1076)
12581,053,43000,02395345,05302395345,Minneapolis,2015,C,COS,Arts Entertainment and Recreation,Walker Art Center,Museum addition,A,2615476.0,0.0,1750 Hennepin Ave,,,Urban Center,POINT (477248.2315999996 4979415.3237)
12744,053,07966,02393429,05302393429,Brooklyn Park,2015,C,COS,Arts Entertainment and Recreation,Dancin' on Broadway,Dance instruction studio,A,159470.0,5304.0,8433 WEST BROADWAY N,55445,,Suburban,POINT (470232.7670999998 4995025.2402)
12630,053,43000,02395345,05302395345,Minneapolis,2015,C,COS,Arts Entertainment and Recreation,Minneapolis Rowing Club,New odor control building,N,893597.0,2400.0,2821 West River Parkway,,,Urban Center,POINT (483547.7622999996 4977585.6668)
12727,053,43000,02395345,05302395345,Minneapolis,2015,C,COS,Arts Entertainment and Recreation,Minnesota Sports Facilities Authority,Skyway to stadium - footings and foundation,A,542187.0,0.0,740 4th St S,,,Urban Center,POINT (477894.7132000001 4981581.977600001)
12517,003,06382,02394183,00302394183,Blaine,2015,C,COS,Arts Entertainment and Recreation,CLUB WEST COMMONS,Shell - Residential commons building,N,1100000.0,0.0,10945 CLUB WEST PKWY NE,,173123440176,Suburban Edge,POINT (481970.9765999997 5001733.2656)
12503,123,58000,02396511,12302396511,St. Paul,2015,C,COS,Arts Entertainment and Recreation,Minnesota Children's Museum,Museum addition,A,13417464.0,0.0,10 7th St W,,,Urban Center,POINT (492337.65859999973 4977160.980599999)
17863,053,68818,02397235,05302397235,Wayzata,2015,P,REL,Religious,Wayzata Community Church,Church and school,A,5200000.0,2600.0,125 Wayzata Blvd E,55391,611722220006,Suburban,POINT (458874.9008999998 4980385.246300001)
11878,123,56680,02396471,12302396471,St. Anthony,2015,C,COS,Eating and Drinking Establishments,The Unofficial,Restaurant,N,228983.0,0.0,3701 Stinson Blvd,55421,,Urban,POINT (482168.38939999975 4987029.156400001)
12698,003,06382,02394183,00302394183,Blaine,2015,C,COS,Eating and Drinking Establishments,CHICK-FIL-A,Restaurant,N,750000.0,0.0,595 NORTHTOWN DR NE,,313123340009,Suburban Edge,POINT (479727.85280000046 4997187.540100001)
12765,163,71428,02397369,16302397369,Woodbury,2015,C,OFF,Medical Facilities,Medical Office Building,New building shell,N,3260000.0,0.0,9680 TAMARACK RD,55129,,Suburban Edge,POINT (507295.1040000003 4976130.339)
12545,163,21770,02394789,16302394789,Forest Lake,2015,C,OFF,Medical Facilities,Medical Office Building,Medical Office Building - Shell,N,975000.0,11000.0,1420 Lake St S,,,Emerging Suburban Edge,POINT (501239.4837999996 5012486.029100001)
17767,019,10972,02393809,01902393809,Chaska,2015,C,OFF,Medical Facilities,Sugar Creek Residential Treatment Facility,Substance abuse treatment facility,N,640000.0,0.0,1055 Stoughton Avenue,55318,306410030,Suburban Edge,POINT (453640.93180000037 4960597.927100001)
